transaction_id,project_id,supplier_id,material_id,worker_id,equipment_id,po_number,po_date,expected_delivery_date,actual_delivery_date,delivery_delay_days,quantity,material_cost,labor_days,labor_cost,equipment_usage_days,fuel_cost,equipment_cost,transportation_cost,rework_cost,total_transaction_cost,po_status,transaction_status,quality_issue_flag,downtime_hours,utilization_flag
1946,10012,30057,20033,40190,5002,PO701946,02/01/2024,03/01/2024,03/10/2025,21,42,662928,1,4673,6,7838,60456,4179,7348,747422,Closed,Pending,Yes,6,Optimal
1947,10043,30052,20111,40373,5025,PO701947,02/09/2025,03/09/2024,03/07/2026,22,77,181412,5,39155,9,31386,64287,14922,11073,342235,Partial,Pending,Yes,16,Optimal
1948,10012,30012,20088,40165,5029,PO701948,06/05/2025,07/02/2023,07/12/2023,10,155,1476685,3,10893,10,10994,110050,16954,22025,1647601,Closed,Completed,Yes,24,Underutilized
1949,10026,30078,20170,40009,5033,PO701949,04/01/2024,04/09/2024,05/02/2023,11,14,79716,2,18670,14,8403,75138,26103,20621,228651,Partial,Completed,No,22,Optimal
1950,10029,30096,20139,40349,5049,PO701950,08/11/2024,09/01/2024,09/02/2025,13,73,415005,6,34920,13,1401,126815,20858,6645,605644,Open,Pending,Yes,22,Underutilized
1951,10033,30089,20183,40280,5017,PO701951,07/01/2024,07/10/2024,07/12/2025,14,59,702159,4,11720,15,48023,168720,22897,19724,973243,Closed,Pending,Yes,6,Underutilized
1952,10014,30091,20001,40216,5003,PO701952,12/09/2024,01/09/2024,02/03/2024,25,19,433561,9,69480,8,40366,97960,4263,4462,650092,Partial,Pending,Yes,23,Optimal
1953,10026,30087,20036,40090,5010,PO701953,04/10/2025,04/04/2026,04/02/2027,10,116,2628792,8,42776,8,2108,66136,4122,16654,2760588,Closed,Completed,No,17,Underutilized
1954,10040,30063,20197,40034,5015,PO701954,05/04/2027,06/02/2027,07/03/2025,7,196,300664,15,92055,13,21435,70473,18022,23857,526506,Open,Completed,No,2,Underutilized
1955,10029,30093,20143,40229,5036,PO701955,11/10/2024,11/05/2025,11/06/2025,1,140,1744400,2,9180,13,46572,101634,19781,1199,1922766,Closed,Completed,Yes,4,Optimal
1956,10029,30032,20129,40457,5041,PO701956,06/07/2023,06/12/2023,06/04/2025,16,123,1093470,9,45441,5,1798,24410,5853,12227,1183199,Closed,Completed,Yes,20,Underutilized
1957,10037,30055,20058,40049,5045,PO701957,09/04/2024,09/11/2025,09/11/2025,0,71,1011608,2,11700,10,28063,83220,25314,13908,1173813,Closed,Pending,Yes,23,Optimal
1958,10046,30024,20007,40322,5048,PO701958,10/01/2025,11/08/2024,11/05/2026,21,132,1807344,10,84700,19,48743,73112,21609,21325,2056833,Open,Pending,Yes,2,Optimal
1959,10033,30030,20147,40245,5047,PO701959,06/05/2025,07/12/2024,08/07/2023,14,189,3325455,7,27020,16,22449,179968,2597,13136,3570625,Closed,Pending,No,19,Underutilized
1960,10041,30087,20166,40048,5045,PO701960,02/11/2023,02/05/2024,03/01/2024,24,80,1749680,12,98664,1,4882,8764,5047,21937,1888974,Open,Pending,No,24,Optimal
1961,10006,30018,20149,40166,5012,PO701961,01/04/2026,01/10/2026,02/10/2025,19,77,850619,2,4622,17,38298,122740,26493,8972,1051744,Partial,Completed,No,0,Underutilized
1962,10013,30026,20180,40336,5011,PO701962,05/06/2026,06/01/2025,06/05/2026,16,28,118860,12,80172,16,41357,87376,3372,5650,336787,Partial,Pending,Yes,19,Underutilized
1963,10028,30057,20105,40173,5001,PO701963,06/01/2025,07/12/2024,07/04/2025,4,105,2404920,15,117000,18,30304,247716,7730,1518,2809188,Closed,Pending,Yes,17,Underutilized
1964,10019,30024,20086,40281,5040,PO701964,09/11/2025,10/07/2025,11/08/2024,20,81,1620081,4,22312,19,23034,126654,2346,18667,1813094,Open,Completed,Yes,4,Underutilized
1965,10034,30029,20130,40088,5004,PO701965,03/03/2026,04/08/2025,05/10/2024,20,16,298128,3,25770,5,46985,60215,21269,20990,473357,Partial,Pending,Yes,19,Underutilized
1966,10024,30021,20116,40141,5032,PO701966,11/11/2023,11/03/2025,12/08/2024,23,27,288252,9,42939,2,42831,7734,13337,24394,419487,Open,Completed,Yes,13,Underutilized
1967,10045,30021,20008,40110,5035,PO701967,06/02/2026,07/12/2024,08/04/2024,23,195,2229240,7,36442,7,14264,23681,19046,13509,2336182,Open,Pending,Yes,6,Optimal
1968,10028,30083,20081,40035,5014,PO701968,08/07/2027,09/01/2027,09/03/2027,2,179,3648736,14,96726,8,28575,103664,13624,19090,3910415,Closed,Completed,Yes,4,Optimal
1969,10005,30019,20029,40034,5050,PO701969,03/07/2025,04/12/2024,04/06/2025,6,40,298440,1,6137,18,17265,128898,20329,10394,481463,Partial,Completed,Yes,7,Optimal
1970,10034,30077,20002,40405,5009,PO701970,06/10/2024,07/07/2024,07/03/2025,8,111,696858,7,14588,13,4777,143104,8820,9979,878126,Open,Completed,Yes,8,Optimal
1971,10041,30077,20006,40089,5002,PO701971,04/05/2025,05/02/2025,05/06/2026,16,95,573800,5,26790,9,11774,67320,22293,7297,709274,Open,Completed,No,21,Optimal
1972,10033,30016,20193,40453,5033,PO701972,04/01/2025,05/08/2024,05/06/2026,22,163,2637666,12,66024,2,8452,22142,11885,24613,2770782,Open,Pending,No,16,Optimal
1973,10002,30029,20124,40252,5050,PO701973,03/05/2026,04/10/2025,05/11/2024,19,67,1063558,1,8662,20,12884,132720,15696,164,1233684,Partial,Pending,Yes,15,Optimal
1974,10021,30066,20098,40100,5030,PO701974,01/05/2026,02/02/2024,02/09/2024,7,102,2359056,10,94990,16,8155,171264,17440,15191,2666096,Partial,Completed,No,24,Optimal
1975,10016,30099,20090,40413,5016,PO701975,09/06/2024,10/08/2023,10/10/2024,14,58,973066,13,71812,16,10896,192336,6277,14123,1268510,Closed,Pending,No,19,Underutilized
1976,10017,30061,20061,40344,5031,PO701976,03/01/2023,03/11/2023,03/10/2024,11,8,168880,15,34560,18,9883,64548,5622,11462,294955,Partial,Completed,Yes,1,Optimal
1977,10028,30098,20042,40405,5001,PO701977,06/09/2024,06/06/2025,07/05/2024,17,161,1583113,1,2084,1,36908,14816,22532,20701,1680154,Partial,Completed,Yes,8,Underutilized
1978,10028,30009,20178,40320,5010,PO701978,05/03/2027,06/04/2026,06/04/2026,0,97,150156,5,20655,14,41408,159180,29451,22328,423178,Partial,Pending,Yes,23,Optimal
1979,10044,30008,20186,40439,5042,PO701979,04/01/2026,05/06/2025,06/03/2024,16,8,60080,6,25974,1,40956,11923,14201,23013,176147,Open,Pending,No,24,Underutilized
1980,10044,30055,20103,40127,5011,PO701980,04/10/2023,04/05/2025,05/01/2024,14,12,27792,8,56736,9,49970,66483,9606,5677,216264,Closed,Completed,Yes,21,Underutilized
1981,10019,30072,20095,40063,5007,PO701981,03/10/2025,04/04/2025,04/03/2027,23,125,643125,9,62001,14,14683,109242,16553,18257,863861,Partial,Pending,Yes,18,Optimal
1982,10012,30080,20020,40047,5029,PO701982,07/04/2026,08/04/2024,08/11/2024,7,9,11727,3,26052,11,48774,66528,10723,17213,181017,Closed,Pending,No,9,Underutilized
1983,10021,30001,20123,40195,5001,PO701983,05/07/2025,05/08/2026,05/11/2026,3,13,143676,8,37728,18,46616,76626,25232,22710,352588,Open,Pending,No,12,Optimal
1984,10048,30062,20016,40431,5031,PO701984,04/01/2027,05/09/2025,05/02/2026,5,85,1005465,5,45150,13,33958,188097,5235,7964,1285869,Open,Pending,No,15,Optimal
1985,10019,30044,20113,40254,5004,PO701985,01/04/2024,01/05/2026,02/04/2024,6,76,1869676,4,31836,13,5830,144573,22052,21575,2095542,Closed,Completed,No,7,Optimal
1986,10008,30018,20074,40147,5022,PO701986,07/10/2025,07/04/2026,07/07/2026,3,162,2867886,10,38130,3,26314,32088,24135,8287,2996840,Closed,Pending,Yes,4,Underutilized
1987,10032,30078,20155,40369,5024,PO701987,04/10/2025,04/06/2026,05/04/2025,16,79,1102287,6,23292,5,33193,44350,24763,13370,1241255,Partial,Pending,Yes,5,Optimal
1988,10030,30090,20028,40021,5012,PO701988,03/01/2027,04/04/2025,04/05/2026,13,47,294455,7,44177,3,38254,28989,24990,11362,442227,Open,Completed,Yes,0,Underutilized
1989,10032,30076,20104,40086,5031,PO701989,04/08/2026,05/04/2025,05/01/2027,21,146,2003704,6,19638,3,8315,16965,3543,7955,2060120,Open,Completed,Yes,4,Optimal
1990,10048,30054,20136,40017,5026,PO701990,09/09/2025,09/04/2026,10/11/2024,13,86,919598,6,28176,15,42373,95880,25505,3128,1114660,Partial,Completed,Yes,1,Optimal
1991,10024,30085,20029,40500,5016,PO701991,09/11/2024,09/12/2025,10/01/2024,7,87,649107,13,117143,17,25565,187969,21132,22987,1023903,Closed,Completed,Yes,0,Optimal
1992,10015,30035,20127,40102,5025,PO701992,11/01/2023,11/02/2025,12/07/2024,23,62,430218,8,67504,11,9316,144485,2655,15899,670077,Closed,Pending,Yes,13,Underutilized
1993,10022,30069,20077,40476,5025,PO701993,05/01/2026,06/05/2025,06/09/2026,16,161,2815890,12,56844,1,36184,14524,15159,1972,2940573,Partial,Pending,No,20,Optimal
1994,10047,30078,20068,40346,5015,PO701994,03/01/2023,03/09/2023,03/01/2025,16,33,210738,4,25380,16,13084,64032,10816,14801,338851,Partial,Completed,No,3,Underutilized
1995,10026,30075,20056,40220,5001,PO701995,04/09/2024,04/06/2025,04/06/2025,0,183,503250,3,15153,17,22751,79611,22754,6287,649806,Closed,Completed,Yes,23,Optimal
1996,10031,30059,20109,40032,5021,PO701996,04/01/2025,05/01/2025,05/03/2025,2,200,370200,3,22503,4,5167,59220,26049,21467,504606,Closed,Pending,Yes,21,Optimal
1997,10032,30039,20183,40094,5023,PO701997,09/03/2025,09/12/2025,09/06/2026,6,39,464139,7,14294,4,40992,57512,12351,19376,608664,Closed,Completed,No,15,Underutilized
1998,10015,30064,20198,40186,5009,PO701998,07/10/2025,07/06/2026,07/08/2026,2,26,163436,5,42895,3,1978,18162,1511,17065,245047,Closed,Pending,No,20,Optimal
1999,10037,30023,20120,40422,5012,PO701999,09/01/2025,09/02/2027,10/11/2025,15,189,3419577,11,95095,16,12612,84128,17517,22240,3651169,Partial,Pending,Yes,4,Optimal
2000,10038,30066,20121,40195,5008,PO702000,01/03/2024,01/07/2024,01/08/2025,13,180,2774880,1,4716,7,39560,71911,22373,11281,2924721,Open,Completed,Yes,18,Optimal
2001,10027,30067,20005,40464,5043,PO702001,07/01/2027,08/06/2026,09/03/2025,16,161,530978,15,124980,4,31322,43444,15571,10940,757235,Closed,Pending,No,11,Underutilized
2002,10045,30068,20041,40289,5040,PO702002,05/02/2026,06/11/2025,06/02/2026,3,121,137577,13,70330,6,5293,48474,3602,12020,277296,Closed,Completed,Yes,22,Optimal
2003,10018,30047,20198,40007,5030,PO702003,03/05/2027,04/05/2025,04/06/2025,1,155,974330,13,82602,4,49044,52088,11227,13290,1182581,Open,Pending,No,17,Optimal
2004,10001,30062,20097,40017,5033,PO702004,01/06/2025,02/01/2024,02/11/2024,10,119,271082,10,46960,11,49360,152801,17490,8331,546024,Partial,Pending,Yes,1,Optimal
2005,10047,30062,20036,40026,5006,PO702005,06/02/2026,06/04/2027,07/02/2026,16,42,951804,8,54352,6,21075,59268,12175,22856,1121530,Partial,Pending,No,13,Optimal
2006,10047,30029,20190,40182,5004,PO702006,06/11/2023,07/05/2023,07/07/2023,2,55,1368345,12,44328,2,33495,29550,26416,6008,1508142,Closed,Completed,No,0,Underutilized
2007,10036,30030,20089,40137,5047,PO702007,03/08/2026,04/02/2026,04/07/2026,5,56,1289456,1,2265,15,3302,112440,8140,7937,1423540,Partial,Completed,Yes,21,Underutilized
2008,10028,30070,20133,40435,5014,PO702008,10/06/2024,11/07/2023,11/07/2024,12,57,100947,2,12602,18,40099,111276,9677,17437,292038,Partial,Pending,Yes,12,Optimal
2009,10008,30098,20104,40371,5035,PO702009,05/07/2025,05/04/2026,05/07/2026,3,43,590132,7,50603,18,2277,90036,20628,14213,767889,Closed,Completed,Yes,24,Underutilized
2010,10044,30001,20066,40079,5044,PO702010,07/03/2026,07/04/2027,08/10/2026,25,100,1295300,13,37128,9,16620,107865,16260,18288,1491461,Open,Completed,Yes,0,Underutilized
2011,10033,30073,20166,40409,5018,PO702011,06/04/2023,07/03/2023,07/11/2023,8,173,3783683,6,24624,5,30178,35900,9303,21218,3904906,Open,Completed,No,8,Optimal
2012,10037,30046,20010,40050,5006,PO702012,07/06/2025,07/06/2027,08/03/2025,4,200,914800,11,48092,15,3643,96810,22511,2727,1088583,Open,Completed,No,0,Optimal
2013,10027,30093,20078,40332,5022,PO702013,11/11/2025,11/06/2026,12/05/2024,5,166,2744478,10,28340,2,15613,9080,16049,9911,2823471,Closed,Completed,No,21,Optimal
2014,10039,30035,20174,40236,5042,PO702014,12/10/2024,01/04/2025,01/02/2027,22,76,304912,14,87682,11,26880,163471,3665,16125,602735,Closed,Pending,No,21,Optimal
2015,10042,30055,20032,40057,5010,PO702015,01/08/2026,02/08/2025,02/06/2026,10,124,1398100,13,80106,17,5063,172040,26016,24340,1705665,Open,Completed,Yes,17,Underutilized
2016,10040,30027,20174,40482,5045,PO702016,12/12/2025,01/08/2026,02/02/2025,13,68,272816,14,51870,16,19215,176176,4772,6457,531306,Closed,Completed,No,12,Optimal
2017,10048,30027,20023,40333,5028,PO702017,06/12/2024,07/09/2024,07/11/2025,14,46,954546,6,24672,3,38097,41790,9481,17428,1086014,Open,Pending,No,12,Underutilized
2018,10028,30012,20118,40249,5003,PO702018,06/03/2027,06/06/2027,07/05/2026,17,179,987006,9,72027,11,34502,57530,16563,21912,1189540,Open,Pending,No,21,Underutilized
2019,10006,30022,20157,40069,5009,PO702019,10/01/2024,11/09/2023,11/11/2024,14,148,1152328,4,36160,20,11961,122640,12397,12014,1347500,Open,Pending,No,0,Optimal
2020,10022,30074,20021,40459,5018,PO702020,03/02/2025,04/07/2024,04/09/2025,14,105,120540,1,3556,7,48711,37597,24564,11502,246470,Closed,Completed,No,22,Optimal
2021,10031,30078,20153,40229,5044,PO702021,01/05/2024,01/01/2025,01/04/2025,3,172,3677016,5,22950,3,45638,12210,28858,21366,3808038,Open,Pending,Yes,1,Optimal
2022,10005,30016,20083,40307,5043,PO702022,11/10/2023,12/05/2023,12/05/2024,12,76,1387608,2,18730,4,3049,34512,27416,5612,1476927,Open,Completed,No,16,Optimal
2023,10042,30018,20105,40210,5022,PO702023,11/06/2024,11/12/2024,11/04/2026,16,52,1191008,8,61024,9,37803,42201,29713,557,1362306,Partial,Completed,No,19,Underutilized
2024,10039,30089,20007,40065,5034,PO702024,12/01/2025,01/03/2024,01/09/2024,6,161,2204412,13,62010,6,33614,53250,4748,13259,2371293,Closed,Pending,Yes,8,Optimal
2025,10018,30071,20123,40250,5036,PO702025,02/02/2024,03/01/2024,03/04/2024,3,164,1812528,7,53186,6,10840,49374,7651,24970,1958549,Closed,Pending,Yes,23,Optimal
2026,10034,30076,20011,40268,5044,PO702026,06/11/2025,07/07/2024,07/10/2025,15,194,4117844,14,91434,17,41138,204816,21872,15970,4493074,Closed,Completed,Yes,15,Underutilized
2027,10002,30087,20155,40401,5026,PO702027,05/05/2026,06/04/2024,06/05/2025,13,38,530214,5,26160,1,16515,7693,3158,1042,584782,Open,Pending,No,20,Optimal
2028,10001,30099,20198,40417,5006,PO702028,02/12/2023,03/04/2023,03/09/2024,17,51,320586,14,47390,6,30442,51648,8052,23694,481812,Partial,Completed,Yes,7,Underutilized
2029,10007,30062,20007,40436,5031,PO702029,08/12/2024,09/07/2023,09/01/2024,6,144,1971648,11,64680,1,37661,8838,1827,881,2085535,Open,Pending,Yes,6,Underutilized
2030,10037,30065,20108,40017,5030,PO702030,03/01/2027,04/09/2025,05/04/2025,25,128,2353664,8,37568,10,28149,86530,17247,21230,2544388,Closed,Completed,Yes,16,Underutilized
2031,10040,30099,20134,40305,5034,PO702031,02/04/2025,03/08/2024,03/01/2025,5,29,371925,11,60434,8,16303,88216,5181,5476,547535,Partial,Completed,Yes,21,Optimal
2032,10040,30087,20004,40041,5044,PO702032,03/02/2023,03/08/2023,03/03/2024,7,36,348300,10,58870,19,49004,228931,16283,18776,720164,Open,Pending,No,14,Optimal
2033,10027,30036,20179,40071,5050,PO702033,03/01/2026,04/07/2024,04/05/2026,22,125,1182875,15,119910,6,4788,61878,1354,13785,1384590,Partial,Completed,No,1,Underutilized
2034,10027,30062,20197,40033,5005,PO702034,02/12/2025,03/09/2024,03/05/2026,20,100,153400,14,35070,11,39466,137962,20728,17824,404450,Open,Pending,Yes,0,Underutilized
2035,10012,30003,20091,40025,5015,PO702035,02/08/2023,03/01/2023,03/10/2024,21,154,3161620,8,21800,2,20172,7834,15399,13130,3239955,Open,Pending,Yes,8,Optimal
2036,10049,30038,20112,40466,5037,PO702036,03/06/2026,03/05/2027,03/05/2027,0,135,1271970,2,17588,16,12684,98688,6280,14246,1421456,Open,Pending,No,3,Underutilized
2037,10047,30032,20173,40330,5010,PO702037,07/06/2024,07/11/2024,08/02/2024,22,23,60490,3,27816,11,31794,141295,14258,3920,279573,Partial,Pending,No,21,Optimal
2038,10042,30083,20096,40475,5044,PO702038,01/08/2023,02/02/2023,02/07/2024,17,167,1710915,13,64922,2,24937,21780,5729,23963,1852246,Closed,Completed,Yes,13,Underutilized
2039,10049,30057,20071,40382,5046,PO702039,07/01/2026,08/11/2025,08/03/2027,16,56,1352792,11,29469,17,11280,189142,7229,24749,1614661,Partial,Completed,No,13,Optimal
2040,10032,30009,20194,40255,5020,PO702040,10/01/2024,10/09/2025,10/02/2026,5,178,2422580,7,47901,1,43031,8486,17890,5163,2545051,Closed,Completed,No,0,Underutilized
2041,10022,30013,20120,40496,5049,PO702041,10/10/2024,10/03/2025,11/05/2024,21,82,1483626,15,100590,3,43915,14940,28118,19642,1690831,Open,Completed,No,21,Underutilized
2042,10005,30077,20061,40319,5031,PO702042,08/06/2023,09/02/2023,09/11/2023,9,137,2892070,13,35945,10,3881,54190,10933,23296,3020315,Partial,Completed,Yes,21,Underutilized
2043,10024,30002,20056,40421,5034,PO702043,08/11/2024,09/05/2024,09/05/2025,12,162,445500,1,5200,20,42700,152780,19714,16803,682697,Closed,Pending,No,14,Optimal
2044,10037,30025,20115,40170,5004,PO702044,10/05/2023,10/03/2025,11/09/2023,13,135,478575,4,37592,3,49322,43824,7944,14260,631517,Partial,Pending,No,12,Underutilized
2045,10032,30071,20107,40284,5035,PO702045,03/04/2025,04/01/2025,04/07/2026,18,189,535626,4,20380,11,10425,150700,11473,20770,749374,Closed,Completed,No,5,Optimal
2046,10018,30085,20182,40376,5030,PO702046,11/01/2026,12/08/2024,12/12/2025,16,161,3087658,14,125916,12,12512,65820,28143,6383,3326432,Closed,Pending,No,18,Optimal
2047,10039,30026,20050,40288,5032,PO702047,08/07/2026,09/02/2025,09/05/2026,15,84,1547868,8,18576,6,30981,63852,18182,8294,1687753,Open,Completed,Yes,21,Underutilized
2048,10041,30055,20061,40001,5033,PO702048,09/11/2024,10/12/2023,11/04/2023,23,107,2258770,7,55034,3,37258,10770,18545,10214,2390591,Partial,Completed,Yes,3,Underutilized
2049,10028,30005,20181,40277,5018,PO702049,01/02/2024,01/07/2024,01/02/2025,7,117,898209,10,99900,12,9409,112860,17802,15427,1153607,Closed,Completed,No,13,Optimal
2050,10028,30031,20172,40363,5007,PO702050,06/01/2023,06/08/2023,06/05/2025,21,137,1903615,10,48700,19,20968,115938,3466,8806,2101493,Open,Pending,Yes,12,Underutilized
2051,10049,30072,20134,40313,5045,PO702051,02/04/2024,02/05/2026,03/04/2025,16,126,1615950,10,87520,6,16345,66756,17473,8057,1812101,Open,Completed,Yes,22,Optimal
2052,10033,30032,20106,40162,5040,PO702052,11/10/2024,11/03/2025,12/07/2023,10,187,1664861,2,8134,17,39994,180523,7646,5887,1907045,Open,Pending,Yes,20,Underutilized
2053,10010,30090,20154,40090,5046,PO702053,03/07/2024,03/05/2025,04/10/2024,24,116,650180,12,64164,13,45995,189124,1645,17882,968990,Closed,Completed,No,24,Optimal
2054,10018,30091,20122,40357,5020,PO702054,05/03/2025,06/03/2024,06/06/2025,15,183,4429149,5,21275,15,3797,208365,28618,11551,4702755,Open,Pending,Yes,23,Underutilized
2055,10011,30006,20031,40302,5013,PO702055,10/05/2025,11/09/2024,11/01/2026,16,90,941220,14,89838,10,33994,80310,19959,24666,1189987,Partial,Pending,Yes,2,Underutilized
2056,10016,30085,20044,40406,5039,PO702056,03/07/2025,04/01/2024,04/09/2024,8,157,902907,1,8603,7,37672,61887,6824,18821,1036714,Partial,Pending,No,4,Optimal
2057,10014,30052,20068,40493,5045,PO702057,07/10/2026,08/08/2025,08/10/2025,2,170,1085620,7,55125,11,22873,151393,10957,23067,1349035,Open,Pending,No,11,Optimal
2058,10046,30093,20157,40250,5020,PO702058,07/01/2025,08/01/2023,08/04/2023,3,183,1424838,7,53186,7,25153,104433,3962,12745,1624317,Open,Pending,No,19,Underutilized
2059,10021,30048,20186,40496,5019,PO702059,02/09/2023,02/02/2025,03/09/2024,23,45,337950,6,40236,11,48395,74074,12258,11573,524486,Closed,Completed,No,9,Underutilized
2060,10034,30076,20130,40121,5008,PO702060,08/01/2026,09/08/2024,10/03/2024,25,157,2925381,4,32280,8,3970,32080,28639,19699,3042049,Open,Completed,Yes,18,Underutilized
2061,10002,30035,20162,40076,5044,PO702061,04/02/2027,05/09/2026,06/03/2025,13,137,280713,7,62237,11,12359,43318,24978,9711,433316,Closed,Pending,No,7,Underutilized
2062,10026,30038,20185,40458,5050,PO702062,12/03/2024,12/02/2025,12/04/2026,14,133,2653084,12,70956,10,41940,61870,3128,17393,2848371,Partial,Pending,Yes,10,Optimal
2063,10044,30083,20030,40315,5040,PO702063,01/08/2024,02/02/2024,02/06/2025,16,174,1299954,4,8584,1,22537,8752,1468,9129,1350424,Partial,Pending,No,5,Optimal
2064,10043,30009,20070,40062,5007,PO702064,03/05/2024,03/01/2026,04/07/2024,13,77,1646106,8,74576,17,19423,231455,21826,10320,2003706,Closed,Pending,No,6,Underutilized
2065,10021,30068,20015,40269,5008,PO702065,11/01/2026,12/11/2025,01/09/2025,17,32,480032,8,36648,9,38557,80676,29652,14155,679720,Partial,Completed,No,7,Underutilized
2066,10040,30086,20153,40422,5044,PO702066,06/04/2025,06/08/2026,07/02/2025,12,16,342048,4,34580,5,42621,57290,29634,21497,527670,Open,Completed,No,24,Optimal
2067,10027,30021,20069,40368,5038,PO702067,10/10/2024,10/02/2026,11/12/2024,17,75,1672875,14,34678,2,14570,12360,3627,14377,1752487,Open,Pending,No,10,Optimal
2068,10039,30046,20076,40333,5042,PO702068,11/12/2023,12/06/2023,12/07/2024,13,147,2691570,7,28784,3,5285,26508,6082,14800,2773029,Closed,Completed,Yes,24,Underutilized
2069,10021,30081,20078,40433,5035,PO702069,02/04/2023,03/01/2023,03/02/2023,1,9,148797,10,23530,7,41087,31528,27490,5624,278056,Open,Pending,Yes,21,Underutilized
